------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|   timestamp   |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    message                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    |                    logStreamName                     |
| 1777790258237 | START RequestId: 6abc8dd9-e8c7-4555-975d-b641b0e72771 Version: $LATEST                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        | 2026/05/03/[$LATEST]f092a043bee94b9f8745086b7136133c |
| 1777790258239 | 2026-05-03T06:37:38.239Z 6abc8dd9-e8c7-4555-975d-b641b0e72771 INFO Incoming event: {"resource":"/node","path":"/node","httpMethod":"GET","headers":{"Accept":"*/*","Host":"u5q49moozi.execute-api.us-east-1.amazonaws.com","User-Agent":"curl/8.19.0","X-Forwarded-For":"98.176.213.95","X-Forwarded-Port":"443","X-Forwarded-Proto":"https"},"multiValueHeaders":{"Accept":["*/*"],"Host":["u5q49moozi.execute-api.us-east-1.amazonaws.com"],"User-Agent":["curl/8.19.0"],"X-Forwarded-For":["98.176.213.95"],"X-Forwarded-Port":["443"],"X-Forwarded-Proto":["https"]},"queryStringParameters":null,"multiValueQueryStringParameters":null,"pathParameters":null,"stageVariables":null,"requestContext":{"resourceId":"03m1ko","resourcePath":"/node","httpMethod":"GET","extendedRequestId":"cxn_6HK_oAMEizw=","requestTime":"03/May/2026:06:37:38 +0000","path":"/prod/node","accountId":"866340886126","protocol":"HTTP/1.1","stage":"prod","domainPrefix":"u5q49moozi","requestTimeEpoch":1777790258210,"requestId":"7f215baf-b810-4a3e-94dd-bf075d13948b","identity":{"cognitoIdentityPoolId":null,"accountId":null,"cognitoIdentityId":null,"caller":null,"sourceIp":"98.176.213.95","principalOrgId":null,"accessKey":null,"cognitoAuthenticationType":null,"cognitoAuthenticationProvider":null,"userArn":null,"userAgent":"curl/8.19.0","user":null},"domainName":"u5q49moozi.execute-api.us-east-1.amazonaws.com","deploymentId":"weggl0","apiId":"u5q49moozi"},"body":null,"isBase64Encoded":false}                              | 2026/05/03/[$LATEST]f092a043bee94b9f8745086b7136133c |
| 1777790258239 | 2026-05-03T06:37:38.239Z 6abc8dd9-e8c7-4555-975d-b641b0e72771 INFO Response: {"message":"HELLO UNKNOWN FROM NODE!"}                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           | 2026/05/03/[$LATEST]f092a043bee94b9f8745086b7136133c |
| 1777790258240 | END RequestId: 6abc8dd9-e8c7-4555-975d-b641b0e72771                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           | 2026/05/03/[$LATEST]f092a043bee94b9f8745086b7136133c |
| 1777790258249 | REPORT RequestId: 6abc8dd9-e8c7-4555-975d-b641b0e72771 Duration: 2.99 ms Billed Duration: 3 ms Memory Size: 128 MB Max Memory Used: 77 MB                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     | 2026/05/03/[$LATEST]f092a043bee94b9f8745086b7136133c |
| 1777790258639 | START RequestId: 806922b1-21af-4b17-b6bc-df302f805e26 Version: $LATEST                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        | 2026/05/03/[$LATEST]f092a043bee94b9f8745086b7136133c |
| 1777790258640 | 2026-05-03T06:37:38.640Z 806922b1-21af-4b17-b6bc-df302f805e26 INFO Incoming event: {"resource":"/node","path":"/node","httpMethod":"GET","headers":{"Accept":"*/*","Host":"u5q49moozi.execute-api.us-east-1.amazonaws.com","User-Agent":"curl/8.19.0","X-Forwarded-For":"98.176.213.95","X-Forwarded-Port":"443","X-Forwarded-Proto":"https"},"multiValueHeaders":{"Accept":["*/*"],"Host":["u5q49moozi.execute-api.us-east-1.amazonaws.com"],"User-Agent":["curl/8.19.0"],"X-Forwarded-For":["98.176.213.95"],"X-Forwarded-Port":["443"],"X-Forwarded-Proto":["https"]},"queryStringParameters":null,"multiValueQueryStringParameters":null,"pathParameters":null,"stageVariables":null,"requestContext":{"resourceId":"03m1ko","resourcePath":"/node","httpMethod":"GET","extendedRequestId":"cxn_-GVFoAMEjrw=","requestTime":"03/May/2026:06:37:38 +0000","path":"/prod/node","accountId":"866340886126","protocol":"HTTP/1.1","stage":"prod","domainPrefix":"u5q49moozi","requestTimeEpoch":1777790258613,"requestId":"da8a3ca0-d494-44cc-afe1-36e4fc736809","identity":{"cognitoIdentityPoolId":null,"accountId":null,"cognitoIdentityId":null,"caller":null,"sourceIp":"98.176.213.95","principalOrgId":null,"accessKey":null,"cognitoAuthenticationType":null,"cognitoAuthenticationProvider":null,"userArn":null,"userAgent":"curl/8.19.0","user":null},"domainName":"u5q49moozi.execute-api.us-east-1.amazonaws.com","deploymentId":"weggl0","apiId":"u5q49moozi"},"body":null,"isBase64Encoded":false}                              | 2026/05/03/[$LATEST]f092a043bee94b9f8745086b7136133c |
| 1777790258640 | 2026-05-03T06:37:38.640Z 806922b1-21af-4b17-b6bc-df302f805e26 INFO Response: {"message":"HELLO UNKNOWN FROM NODE!"}                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           | 2026/05/03/[$LATEST]f092a043bee94b9f8745086b7136133c |
| 1777790258641 | END RequestId: 806922b1-21af-4b17-b6bc-df302f805e26                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           | 2026/05/03/[$LATEST]f092a043bee94b9f8745086b7136133c |
| 1777790258641 | REPORT RequestId: 806922b1-21af-4b17-b6bc-df302f805e26 Duration: 1.56 ms Billed Duration: 2 ms Memory Size: 128 MB Max Memory Used: 77 MB                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     | 2026/05/03/[$LATEST]f092a043bee94b9f8745086b7136133c |
| 1777790259024 | START RequestId: 828a70f2-7900-4612-971b-ed0c5f215ea3 Version: $LATEST                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        | 2026/05/03/[$LATEST]f092a043bee94b9f8745086b7136133c |
| 1777790259025 | 2026-05-03T06:37:39.025Z 828a70f2-7900-4612-971b-ed0c5f215ea3 INFO Incoming event: {"resource":"/node","path":"/node","httpMethod":"GET","headers":{"Accept":"*/*","Host":"u5q49moozi.execute-api.us-east-1.amazonaws.com","User-Agent":"curl/8.19.0","X-Forwarded-For":"98.176.213.95","X-Forwarded-Port":"443","X-Forwarded-Proto":"https"},"multiValueHeaders":{"Accept":["*/*"],"Host":["u5q49moozi.execute-api.us-east-1.amazonaws.com"],"User-Agent":["curl/8.19.0"],"X-Forwarded-For":["98.176.213.95"],"X-Forwarded-Port":["443"],"X-Forwarded-Proto":["https"]},"queryStringParameters":null,"multiValueQueryStringParameters":null,"pathParameters":null,"stageVariables":null,"requestContext":{"resourceId":"03m1ko","resourcePath":"/node","httpMethod":"GET","extendedRequestId":"cxoABFb1IAMEhVg=","requestTime":"03/May/2026:06:37:38 +0000","path":"/prod/node","accountId":"866340886126","protocol":"HTTP/1.1","stage":"prod","domainPrefix":"u5q49moozi","requestTimeEpoch":1777790258992,"requestId":"5302c61e-3991-4123-88e8-b38b981c0146","identity":{"cognitoIdentityPoolId":null,"accountId":null,"cognitoIdentityId":null,"caller":null,"sourceIp":"98.176.213.95","principalOrgId":null,"accessKey":null,"cognitoAuthenticationType":null,"cognitoAuthenticationProvider":null,"userArn":null,"userAgent":"curl/8.19.0","user":null},"domainName":"u5q49moozi.execute-api.us-east-1.amazonaws.com","deploymentId":"weggl0","apiId":"u5q49moozi"},"body":null,"isBase64Encoded":false}                              | 2026/05/03/[$LATEST]f092a043bee94b9f8745086b7136133c |
| 1777790259025 | 2026-05-03T06:37:39.025Z 828a70f2-7900-4612-971b-ed0c5f215ea3 INFO Response: {"message":"HELLO UNKNOWN FROM NODE!"}                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           | 2026/05/03/[$LATEST]f092a043bee94b9f8745086b7136133c |
| 1777790259030 | END RequestId: 828a70f2-7900-4612-971b-ed0c5f215ea3                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           | 2026/05/03/[$LATEST]f092a043bee94b9f8745086b7136133c |
| 1777790259030 | REPORT RequestId: 828a70f2-7900-4612-971b-ed0c5f215ea3 Duration: 5.01 ms Billed Duration: 6 ms Memory Size: 128 MB Max Memory Used: 77 MB                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     | 2026/05/03/[$LATEST]f092a043bee94b9f8745086b7136133c |
| 1777790259418 | 2026-05-03T06:37:39.418Z bc328502-56de-41c3-8381-df2081a102e7 INFO Incoming event: {"resource":"/node","path":"/node","httpMethod":"GET","headers":{"Accept":"*/*","Host":"u5q49moozi.execute-api.us-east-1.amazonaws.com","User-Agent":"curl/8.19.0","X-Forwarded-For":"98.176.213.95","X-Forwarded-Port":"443","X-Forwarded-Proto":"https"},"multiValueHeaders":{"Accept":["*/*"],"Host":["u5q49moozi.execute-api.us-east-1.amazonaws.com"],"User-Agent":["curl/8.19.0"],"X-Forwarded-For":["98.176.213.95"],"X-Forwarded-Port":["443"],"X-Forwarded-Proto":["https"]},"queryStringParameters":null,"multiValueQueryStringParameters":null,"pathParameters":null,"stageVariables":null,"requestContext":{"resourceId":"03m1ko","resourcePath":"/node","httpMethod":"GET","extendedRequestId":"cxoAFGszoAMEqBA=","requestTime":"03/May/2026:06:37:39 +0000","path":"/prod/node","accountId":"866340886126","protocol":"HTTP/1.1","stage":"prod","domainPrefix":"u5q49moozi","requestTimeEpoch":1777790259390,"requestId":"8156869f-85fc-450a-8423-85bbef745665","identity":{"cognitoIdentityPoolId":null,"accountId":null,"cognitoIdentityId":null,"caller":null,"sourceIp":"98.176.213.95","principalOrgId":null,"accessKey":null,"cognitoAuthenticationType":null,"cognitoAuthenticationProvider":null,"userArn":null,"userAgent":"curl/8.19.0","user":null},"domainName":"u5q49moozi.execute-api.us-east-1.amazonaws.com","deploymentId":"weggl0","apiId":"u5q49moozi"},"body":null,"isBase64Encoded":false}                              | 2026/05/03/[$LATEST]f092a043bee94b9f8745086b7136133c |
| 1777790259418 | 2026-05-03T06:37:39.418Z bc328502-56de-41c3-8381-df2081a102e7 INFO Response: {"message":"HELLO UNKNOWN FROM NODE!"}                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           | 2026/05/03/[$LATEST]f092a043bee94b9f8745086b7136133c |
| 1777790259418 | START RequestId: bc328502-56de-41c3-8381-df2081a102e7 Version: $LATEST                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        | 2026/05/03/[$LATEST]f092a043bee94b9f8745086b7136133c |
| 1777790259420 | END RequestId: bc328502-56de-41c3-8381-df2081a102e7                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           | 2026/05/03/[$LATEST]f092a043bee94b9f8745086b7136133c |
| 1777790259420 | REPORT RequestId: bc328502-56de-41c3-8381-df2081a102e7 Duration: 1.62 ms Billed Duration: 2 ms Memory Size: 128 MB Max Memory Used: 77 MB                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     | 2026/05/03/[$LATEST]f092a043bee94b9f8745086b7136133c |
| 1777790259872 | START RequestId: c45c68c7-f197-4ce0-8f50-347f1da7c71b Version: $LATEST                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        | 2026/05/03/[$LATEST]f092a043bee94b9f8745086b7136133c |
| 1777790259873 | 2026-05-03T06:37:39.873Z c45c68c7-f197-4ce0-8f50-347f1da7c71b INFO Incoming event: {"resource":"/node","path":"/node","httpMethod":"GET","headers":{"Accept":"*/*","Host":"u5q49moozi.execute-api.us-east-1.amazonaws.com","User-Agent":"curl/8.19.0","X-Forwarded-For":"98.176.213.95","X-Forwarded-Port":"443","X-Forwarded-Proto":"https"},"multiValueHeaders":{"Accept":["*/*"],"Host":["u5q49moozi.execute-api.us-east-1.amazonaws.com"],"User-Agent":["curl/8.19.0"],"X-Forwarded-For":["98.176.213.95"],"X-Forwarded-Port":["443"],"X-Forwarded-Proto":["https"]},"queryStringParameters":null,"multiValueQueryStringParameters":null,"pathParameters":null,"stageVariables":null,"requestContext":{"resourceId":"03m1ko","resourcePath":"/node","httpMethod":"GET","extendedRequestId":"cxoAKH3BoAMEjJA=","requestTime":"03/May/2026:06:37:39 +0000","path":"/prod/node","accountId":"866340886126","protocol":"HTTP/1.1","stage":"prod","domainPrefix":"u5q49moozi","requestTimeEpoch":1777790259843,"requestId":"056b04ce-e761-4dc7-848c-67a66c4811f3","identity":{"cognitoIdentityPoolId":null,"accountId":null,"cognitoIdentityId":null,"caller":null,"sourceIp":"98.176.213.95","principalOrgId":null,"accessKey":null,"cognitoAuthenticationType":null,"cognitoAuthenticationProvider":null,"userArn":null,"userAgent":"curl/8.19.0","user":null},"domainName":"u5q49moozi.execute-api.us-east-1.amazonaws.com","deploymentId":"weggl0","apiId":"u5q49moozi"},"body":null,"isBase64Encoded":false}                              | 2026/05/03/[$LATEST]f092a043bee94b9f8745086b7136133c |
| 1777790259873 | 2026-05-03T06:37:39.873Z c45c68c7-f197-4ce0-8f50-347f1da7c71b INFO Response: {"message":"HELLO UNKNOWN FROM NODE!"}                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           | 2026/05/03/[$LATEST]f092a043bee94b9f8745086b7136133c |
| 1777790259874 | END RequestId: c45c68c7-f197-4ce0-8f50-347f1da7c71b                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           | 2026/05/03/[$LATEST]f092a043bee94b9f8745086b7136133c |
| 1777790259874 | REPORT RequestId: c45c68c7-f197-4ce0-8f50-347f1da7c71b Duration: 1.35 ms Billed Duration: 2 ms Memory Size: 128 MB Max Memory Used: 77 MB                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     | 2026/05/03/[$LATEST]f092a043bee94b9f8745086b7136133c |
| 1777790260252 | 2026-05-03T06:37:40.252Z dee50e38-eae0-431f-9bb1-90fe031f24fd INFO Incoming event: {"resource":"/node","path":"/node","httpMethod":"GET","headers":{"Accept":"*/*","Host":"u5q49moozi.execute-api.us-east-1.amazonaws.com","User-Agent":"curl/8.19.0","X-Forwarded-For":"98.176.213.95","X-Forwarded-Port":"443","X-Forwarded-Proto":"https"},"multiValueHeaders":{"Accept":["*/*"],"Host":["u5q49moozi.execute-api.us-east-1.amazonaws.com"],"User-Agent":["curl/8.19.0"],"X-Forwarded-For":["98.176.213.95"],"X-Forwarded-Port":["443"],"X-Forwarded-Proto":["https"]},"queryStringParameters":null,"multiValueQueryStringParameters":null,"pathParameters":null,"stageVariables":null,"requestContext":{"resourceId":"03m1ko","resourcePath":"/node","httpMethod":"GET","extendedRequestId":"cxoAOHy0oAMEnAg=","requestTime":"03/May/2026:06:37:40 +0000","path":"/prod/node","accountId":"866340886126","protocol":"HTTP/1.1","stage":"prod","domainPrefix":"u5q49moozi","requestTimeEpoch":1777790260228,"requestId":"c65f6df3-9122-4942-acc4-76c2f44dbdf6","identity":{"cognitoIdentityPoolId":null,"accountId":null,"cognitoIdentityId":null,"caller":null,"sourceIp":"98.176.213.95","principalOrgId":null,"accessKey":null,"cognitoAuthenticationType":null,"cognitoAuthenticationProvider":null,"userArn":null,"userAgent":"curl/8.19.0","user":null},"domainName":"u5q49moozi.execute-api.us-east-1.amazonaws.com","deploymentId":"weggl0","apiId":"u5q49moozi"},"body":null,"isBase64Encoded":false}                              | 2026/05/03/[$LATEST]f092a043bee94b9f8745086b7136133c |
| 1777790260252 | 2026-05-03T06:37:40.252Z dee50e38-eae0-431f-9bb1-90fe031f24fd INFO Response: {"message":"HELLO UNKNOWN FROM NODE!"}                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           | 2026/05/03/[$LATEST]f092a043bee94b9f8745086b7136133c |
| 1777790260252 | START RequestId: dee50e38-eae0-431f-9bb1-90fe031f24fd Version: $LATEST                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        | 2026/05/03/[$LATEST]f092a043bee94b9f8745086b7136133c |
| 1777790260254 | END RequestId: dee50e38-eae0-431f-9bb1-90fe031f24fd                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           | 2026/05/03/[$LATEST]f092a043bee94b9f8745086b7136133c |
